Price,Beds,Baths,sq.ft,Floor,Units,Northern_Exposure,Southern_Exposure,Eastern_Exposure,Western_Exposure,Balcony,Walk_In_Closet,Fireplace,City_Skyline,Kitchen_Island,Stainless_Appliances,Renovated,Office_Space,Days_Till_Available,Estimated_Vacancy
3055,1,1,889,18,527,0,0,0,0,0,0,0,0,0,0,0,0,48,0.03225806452
3732,2,2,1129,18,527,0,0,0,0,0,0,0,0,0,0,0,0,7,0.03225806452
4110,2,2,1186,11,527,0,0,0,0,0,0,0,0,0,0,0,0,41,0.03225806452
4152,2,2,1220,20,527,0,0,0,0,0,0,0,0,0,0,0,0,27,0.03225806452
4156,2,2.5,1275,17,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806452
4159,2,2.5,1275,12,527,0,0,0,0,0,0,0,0,0,0,0,0,19,0.03225806452
4190,2,2,1360,6,527,0,0,0,0,0,0,0,0,0,0,0,0,19,0.03225806452
5147,3,2,1503,10,527,0,0,0,0,0,0,0,0,0,0,0,0,62,0.03225806452
5281,3,2,1503,23,527,0,0,0,0,0,0,0,0,0,0,0,0,61,0.03225806452
2483,1,1,726,4,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692
2593,1,1,726,5,182,0,0,0,0,0,0,0,0,0,0,0,0,13,0.07692307692
2618,1,1,726,4,182,0,0,0,0,0,0,0,0,0,0,0,0,59,0.07692307692
2627,1,1,709,6,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692
2729,1,1,726,6,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692
3001,1,1,824,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692
3066,1,1,824,4,182,0,0,0,0,0,0,0,0,0,0,0,0,49,0.07692307692
3820,2,2,1227,6,182,0,0,0,0,0,0,0,0,0,0,0,0,48,0.07692307692
3947,2,2,1109,3,182,0,0,0,0,0,0,0,0,0,0,0,0,48,0.07692307692
3947,2,2,1109,4,182,0,0,0,0,0,0,0,0,0,0,0,0,49,0.07692307692
4028,2,2,1213,4,182,0,0,0,0,0,0,0,0,0,0,0,0,42,0.07692307692
4114,2,2,1109,6,182,0,0,0,0,0,0,0,0,0,0,0,0,41,0.07692307692
4164,2,2,1109,6,182,0,0,0,0,0,0,0,0,0,0,0,0,33,0.07692307692
4272,2,2,1109,6,182,0,0,0,0,0,0,0,0,0,0,0,0,13,0.07692307692
2650,1,1,665,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04580152672
2690,1,1,689,5,131,0,0,0,0,0,0,0,0,0,0,0,0,48,0.04580152672
2815,1,1,665,7,131,0,0,0,0,0,0,0,0,0,0,0,0,33,0.04580152672
3150,1,1,877,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04580152672
3950,2,2,1020,8,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04580152672
4075,2,2,978,7,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04580152672
1545,0,1,563,7,372,0,0,0,0,0,0,0,1,0,0,0,0,72,0.05107526882
1595,0,1,580,4,372,0,0,0,0,0,0,0,0,0,0,0,0,60,0.05107526882
1615,0,1,580,3,372,0,0,0,0,0,0,0,0,0,0,0,0,67,0.05107526882
1630,0,1,563,6,372,0,0,0,0,0,0,0,0,0,0,0,0,44,0.05107526882
1685,0,1,563,11,372,0,0,0,0,0,0,0,0,0,0,0,0,37,0.05107526882
1745,0,1,631,9,372,0,0,0,0,0,0,0,0,0,0,0,0,16,0.05107526882
1745,0,1,563,7,372,0,0,0,0,0,0,0,1,0,0,0,0,30,0.05107526882
1760,0,1,580,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05107526882
1915,1,1,609,4,372,0,0,0,0,0,0,0,0,0,0,0,0,66,0.05107526882
1975,1,1,625,2,372,0,0,0,0,0,0,0,0,0,0,0,0,46,0.05107526882
2025,1,1,680,7,372,0,0,0,0,0,0,0,1,0,0,0,0,3,0.05107526882
2035,1,1,680,8,372,0,0,0,0,0,0,0,1,0,0,0,0,4,0.05107526882
2090,1,1,680,7,372,0,0,0,0,0,0,0,1,0,0,0,0,38,0.05107526882
2115,1,1,680,10,372,0,0,0,0,0,0,0,1,0,0,0,0,30,0.05107526882
2750,2,2,1113,6,372,0,0,0,0,0,0,0,0,0,0,0,0,66,0.05107526882
2775,2,2,1081,7,372,0,0,0,0,0,0,0,0,0,0,0,0,53,0.05107526882
2935,2,2,1138,9,372,0,0,0,0,0,0,0,1,0,0,0,0,32,0.05107526882
2960,2,2,1289,1,372,0,0,0,0,0,0,0,0,0,0,0,0,68,0.05107526882
3100,2,2,1289,1,372,0,0,0,0,0,0,0,0,0,0,0,0,23,0.05107526882
1765,0,1,585,21,354,0,0,0,0,0,0,0,1,0,0,0,0,3,0.04237288136
1765,0,1,666,23,354,0,0,0,0,0,0,0,1,0,0,0,0,56,0.04237288136
1775,0,1,666,17,354,0,0,0,0,0,0,0,1,0,0,0,0,41,0.04237288136
1775,0,1,585,24,354,0,0,0,0,0,0,0,1,0,0,0,0,49,0.04237288136
1925,1,1,691,6,354,0,0,0,0,0,0,0,0,0,0,0,0,59,0.04237288136
1955,1,1,593,21,354,0,0,0,0,0,0,0,1,0,0,0,0,69,0.04237288136
2015,1,1,593,18,354,0,0,0,0,0,0,0,1,0,0,0,0,4,0.04237288136
2025,1,1,763,12,354,0,0,0,0,0,0,0,0,0,0,0,0,18,0.04237288136
2045,1,1,763,13,354,0,0,0,0,0,0,0,0,0,0,0,0,20,0.04237288136
2050,1,1,763,15,354,0,0,0,0,0,0,0,0,0,0,0,0,34,0.04237288136
2715,2,2,1196,3,354,0,0,0,0,0,0,0,0,0,0,0,0,56,0.04237288136
2840,2,2,1029,5,354,0,0,0,0,0,0,0,0,0,0,0,0,56,0.04237288136
3010,2,2,1029,17,354,0,0,0,0,0,0,0,1,0,0,0,0,41,0.04237288136
3020,2,2,1078,13,354,0,0,0,0,0,0,0,0,0,0,0,0,38,0.04237288136
3225,2,2,1499,3,354,0,0,0,0,0,0,0,0,0,0,0,0,34,0.04237288136
1665,0,1,524,6,274,0,0,0,0,0,0,0,0,0,0,0,0,54,0.02554744526
1685,0,1,506,17,274,0,0,0,0,0,0,0,0,0,0,0,0,75,0.02554744526
1850,0,1,542,17,274,0,0,0,0,1,0,0,0,0,0,0,0,17,0.02554744526
